group,Matriline,AnimalID.text,DOB,MaternalID.text,Birth.Season,ExitAge2,First_born,Died,MomAllLossType,High_temperature,High_temperatureLog,Rainfall,RainfallLog,Group_size,Group_sizeLog,Maternal_kin_count,Maternal_kin_countLog,Matriline_rank,CompetingSib,Maternal_loss,Hurricane,female,CumulIndex,Cumulative_early_life_adversity,censored,time,timeYr
F,'004,'39L,36555,'D69,2000,6476,N,1,1,1.2183498,1.2113245,-0.298623327,-0.219276975,2.261061101,1.438100462,5.168051218,2.674486222,M,Y,Y,0None,M,4.240632083,0.972441967,0,6477,17.74520548
Q,'DM,'R83,32524,'D88,1989,1828,N,0,0,-0.928280588,-0.924993978,-0.059707635,0.035619693,-0.693931036,-0.415244546,0.187557518,0.440336861,M,N,N,Hugo,M,3.565307336,0.162756162,1,1829,5.010958904
F,'073,'V84,33246,'E65,1991,3096,N,1,0,-0.257927697,-0.248527212,-1.137639024,-1.229032325,0.853921988,0.824899366,-0.310491852,-0.07270889,M,N,N,0None,M,3.28954309,-0.167873504,0,3097,8.484931507
F,'073,'O25,32148,'E67,1988,1531,N,0,0,-0.227904905,-0.218432556,-0.092031522,0.00185802,-0.070769429,0.213308271,0.187557518,0.440336861,M,N,N,0None,M,2.864774575,-0.677152987,1,1532,4.197260274
L,'058,'N83,32162,'F07,1988,1496,N,0,0,-0.238225231,-0.22877565,0.058625903,0.157374274,0.612698141,0.688250242,0.685606888,0.838286063,M,N,N,0None,M,2.940554789,-0.586295715,1,1497,4.101369863
F,'073,'L77,31797,'F19,1987,1961,Y,1,0,0.406795904,0.413803347,1.469633875,1.424097556,0.029740508,0.293542349,-0.808541222,-0.795806263,M,N,N,0None,M,3.867108891,0.52460346,0,1962,5.375342466
F,'073,'X47,33240,'F20,1991,1506,N,0,0,-0.271531787,-0.262169519,-1.119087923,-1.204441985,0.874023976,0.83573276,0.685606888,0.838286063,M,N,N,0None,M,3.187957375,-0.28967048,1,1507,4.128767123
F,'073,'S48,32518,'F72,1989,2213,N,0,0,-0.961587144,-0.958831512,0.043728806,0.142202906,0.170454419,0.39897665,-0.808541222,-0.795806263,M,N,N,Hugo,M,3.834425569,0.485417539,1,2214,6.065753425
F,'073,'O51,32144,'F74,1988,2587,Y,0,0,-0.233065077,-0.223603858,-0.050713161,0.044975276,-0.090871416,0.196721449,-0.310491852,-0.07270889,M,N,N,0None,M,3.902249189,0.566735191,1,2588,7.090410959
F,'073,'F70,30318,'FC,1983,2104,N,1,1,0.040892997,0.050246746,-0.453777989,-0.391785106,-0.492911162,-0.181750589,2.179754998,1.676479986,M,N,Y,0None,M,3.689715071,0.311915773,0,2105,5.767123288
F,'073,'O40,32163,'G42,1988,2576,Y,0,0,-0.240570775,-0.231126651,0.102755036,0.202057075,-0.050667441,0.229709762,0.187557518,0.440336861,M,N,N,0None,M,3.834037695,0.484952495,1,2577,7.060273973
L,'058,'O03,32145,'H78,1988,1522,Y,0,0,-0.235410603,-0.225954611,-0.076291194,0.018325952,0.512188204,0.627332032,-0.808541222,-0.795806263,M,N,N,0None,M,4.091128,0.793192896,1,1523,4.17260274
F,'073,'V19,32902,'H95,1990,1829,N,0,0,-0.41085635,-0.402088876,-0.070388571,0.024487965,0.572494166,0.66418547,-0.310491852,-0.07270889,M,Y,N,0None,M,3.014969909,-0.497075134,1,1830,5.01369863
F,'073,'V86,33246,'H95,1991,1485,N,0,0,-0.257927697,-0.248527212,-1.137639024,-1.229032325,0.853921988,0.824899366,-0.310491852,-0.07270889,M,N,N,0None,M,3.28954309,-0.167873504,1,1486,4.071232877
F,'004,'O49,32166,'I07,1988,5143,Y,0,0,-0.230250432,-0.220783079,0.098538877,0.197804618,-0.010463467,0.261972999,-1.306590592,-2.031949388,M,N,N,0None,M,3.996024834,0.679168223,1,5144,14.09315068
F,'073,'28B,33989,'J28,1993,8595,N,1,0,0.667149905,0.670971071,-1.09041804,-1.166666673,0.813718014,0.802989733,-1.306590592,-2.031949388,M,N,N,0None,M,3.576660773,0.176368452,0,8596,23.55068493
F,'073,'85E,35068,'J85,1996,4878,N,1,0,-0.575512669,-0.567927894,-0.083880281,0.010392586,1.235859748,1.018191638,0.685606888,0.838286063,M,N,N,0None,M,3.029556969,-0.479585866,0,4879,13.36712329
F,'004,'X52,33258,'J91,1991,4071,N,0,0,-0.253705746,-0.244294118,-1.02829996,-1.085752334,1.034839874,0.919636635,-0.808541222,-0.795806263,M,N,N,0None,M,3.362800463,-0.080041013,1,4072,11.15616438
F,'004,'12E,34729,'J92,1995,8050,N,1,0,0.362230819,0.369657757,-0.334882297,-0.259080444,1.175553786,0.989313628,0.187557518,0.440336861,M,N,N,0None,M,3.31464242,-0.137780469,0,8051,22.05753425
F,'004,'48G,35446,'K11,1997,3116,N,1,0,0.87261846,0.873043878,-1.066526471,-1.135396147,1.999735266,1.341930379,1.681705628,1.438343098,M,N,N,0None,M,3.583755361,0.184874564,0,3117,8.539726027
F,'004,'23H,35457,'O44,1997,2786,N,1,0,1.00537553,1.003196568,-1.284923521,-1.428517554,2.039939241,1.357142103,-0.310491852,-0.07270889,M,N,N,0None,M,3.858420735,0.514186728,0,2787,7.635616438
F,'073,'535,26674,'P8,1973,6244,N,0,0,0.141281749,0.150241365,-0.490599113,-0.43358129,-0.794440972,-0.54757898,-0.310491852,-0.07270889,M,N,N,0None,M,2.900418492,-0.634417437,1,6245,17.10958904
F,'073,'69B,34345,'R74,1994,2624,Y,1,0,0.824300509,0.825594015,-1.92184465,-2.392262513,1.115247824,0.959856087,-0.310491852,-0.07270889,M,N,N,0None,M,4.717384916,1.544048448,0,2625,7.191780822
F,'004,'70D,34729,'S16,1995,4187,N,1,0,0.362230819,0.369657757,-0.334882297,-0.259080444,1.175553786,0.989313628,0.685606888,0.838286063,M,N,N,0None,M,3.26464242,-0.197728354,0,4188,11.4739726
V,'062,'22O,36531,'S70,2000,4568,N,1,0,1.305603563,1.296356271,-0.21654876,-0.130292222,-1.317092643,-1.537623807,-0.808541222,-0.795806263,M,N,N,0None,M,3.044398663,-0.461791303,0,4569,12.51780822
F,'004,'90E,35089,'V65,1996,2241,N,0,0,-0.639311118,-0.632324955,-0.234818783,-0.14996874,1.336369684,1.065093972,0.187557518,0.440336861,M,N,N,0None,M,3.113154994,-0.379355371,1,2242,6.142465753
F,'073,'84J,36164,'V78,1999,6847,N,1,0,0.282482736,0.290568055,-0.31070965,-0.232510873,2.240959114,1.430922364,0.187557518,0.440336861,M,Y,N,0None,M,3.531768773,0.122544843,0,6848,18.76164384
F,'073,'62D,34719,'V91,1995,3072,Y,1,0,0.484198443,0.490389619,-0.345563234,-0.270864003,1.396675646,1.092532494,1.183656258,1.163434235,M,N,N,0None,M,4.292866868,1.035069265,0,3073,8.419178082
F,'004,'94E,35073,'Z08,1996,2257,Y,0,0,-0.610695632,-0.603431254,-0.155836066,-0.065436916,1.235859748,1.018191638,0.187557518,0.440336861,M,N,N,0None,M,4.08378532,0.784389334,1,2258,6.18630137
F,'004,'JT,22315,'004,1961,2842,N,1,0,-0.98973351,-0.987443519,0.226991196,0.325822322,-1.598520465,-2.610506869,-1.306590592,-2.031949388,M,N,N,0None,M,2.45129386,-1.172898874,0,2843,7.789041096
F,'004,'R5,24164,'004,1966,2144,N,1,0,-2.03114948,-2.057144878,0.155035411,0.254499787,-1.417602579,-1.838245249,-1.306590592,-2.031949388,M,N,N,0None,M,2.274173848,-1.385258276,0,2145,5.876712329
F,'004,'309,25614,'004,1970,1818,N,1,0,-2.112773987,-2.141909987,2.410399549,2.12396302,-0.975358858,-0.8207619,-0.808541222,-0.795806263,M,N,N,0None,M,1.929565367,-1.798429268,0,1819,4.983561644
F,'004,'410,25986,'004,1971,4462,N,1,0,-0.706393314,-0.700121444,-1.159563052,-1.258244811,-0.915052896,-0.723941,-0.808541222,-0.795806263,M,N,N,0None,M,2.84790575,-0.697377994,0,4463,12.22739726
A,'007,'YV,23070,'007,1963,2104,N,0,0,-1.056346604,-1.0552205,-0.943976774,-0.97789628,-0.73413501,-0.466755732,-1.306590592,-2.031949388,M,N,N,0None,M,2.825363255,-0.724405492,1,2105,5.767123288
A,'007,'OJ,23427,'007,1964,2720,N,0,0,-1.800349186,-1.818198499,-0.836605251,-0.843729379,-0.553217124,-0.247983696,-0.808541222,-0.795806263,M,N,N,0None,M,2.633954079,-0.953896998,1,2721,7.454794521
L,'058,'663,27451,'258,1975,6902,N,0,0,-1.658209977,-1.671579064,0.056658362,0.155373052,-1.095970782,-1.035963805,-0.310491852,-0.07270889,M,N,N,0None,M,2.344872534,-1.300493542,1,6903,18.91232877
L,'058,'C84,29625,'258,1981,4005,N,0,1,-0.450261281,-0.441729431,0.950484129,0.993181735,-0.633625074,-0.341216179,-1.306590592,-2.031949388,M,N,Y,0None,M,3.665948945,0.283421194,1,4006,10.97534247
L,'058,'E92,30004,'258,1982,3662,N,0,1,-0.678246947,-0.671664767,-0.513085296,-0.459272391,-0.593421099,-0.293859873,-1.306590592,-2.031949388,M,Y,Y,0None,M,3.868491474,0.526261119,1,3663,10.03561644
I,'DM,'D58,29623,'262,1981,2382,N,1,0,-0.442755583,-0.434176556,0.924906096,0.970996224,-0.311993276,0.00070829,0.187557518,0.440336861,M,N,N,0None,M,2.59393703,-1.001875747,0,2383,6.528767123
F,'004,'C33,29622,'287,1981,3002,N,1,0,-0.430089714,-0.421433526,0.874031107,0.926584769,-0.573319112,-0.270742573,-1.306590592,-2.031949388,M,N,N,0None,M,2.696646451,-0.878731495,0,3003,8.22739726
F,'073,'547,26723,'350,1973,6193,Y,0,1,-0.181463379,-0.171913648,-0.323920283,-0.247014576,-0.714033023,-0.440774201,-0.808541222,-0.795806263,M,N,Y,0None,M,4.869500479,1.726428573,1,6194,16.96986301
L,'058,'593,27073,'3J,1974,3124,N,1,1,-1.162364629,-1.163270765,0.682898553,0.756250669,-1.317092643,-1.537623807,-0.310491852,-0.07270889,M,N,Y,0None,M,3.300342273,-0.154925741,0,3125,8.561643836
I,'DM,'G22,30362,'454,1983,3320,N,0,0,-0.176303207,-0.166747409,-0.059426557,0.03591231,0.632800128,0.700136284,-0.310491852,-0.07270889,M,N,N,0None,M,3.078379677,-0.421049504,1,3321,9.098630137
I,'DM,'I52,31097,'454,1985,2533,N,0,0,-0.88230818,-0.878324287,-0.075447963,0.019206688,1.51728757,1.14591722,0.685606888,0.838286063,M,N,N,0None,M,3.023562502,-0.486772979,1,2534,6.942465753
F,'073,'B01,29269,'471,1980,4361,N,0,1,0.275446157,0.283583873,-1.318371718,-1.474910312,-0.492911162,-0.181750589,1.183656258,1.163434235,M,N,Y,0None,M,3.985465147,0.666507605,1,4362,11.95068493
L,'058,'V29,32925,'483,1990,4141,N,1,0,-0.384586408,-0.375678386,0.148851711,0.248324476,1.316267697,1.055832628,4.171952478,2.39957736,M,N,N,0None,M,2.700907494,-0.873622685,0,4142,11.34794521
F,'004,'B58,29274,'511,1980,4384,N,0,1,0.253867268,0.262159904,-1.298415231,-1.447180674,-0.492911162,-0.181750589,-0.808541222,-0.795806263,M,N,Y,0None,M,4.177382254,0.896608098,1,4385,12.01369863
I,'DM,'E88,30004,'633,1982,2514,N,1,0,-0.678246947,-0.671664767,-0.513085296,-0.459272391,0.150352432,0.384370379,-0.808541222,-0.795806263,M,N,N,0None,M,2.985158141,-0.532818183,0,2515,6.890410959
I,'DM,'G46,30361,'633,1983,1838,N,1,0,-0.176303207,-0.166747409,-0.063080562,0.032106992,0.632800128,0.700136284,-0.310491852,-0.07270889,M,N,N,0None,M,3.078988377,-0.420319699,0,1839,5.038356164
I,'DM,'J94,31471,'633,1986,2159,N,0,0,-0.082951052,-0.07337273,-0.007989414,0.08918519,0.110148457,0.354714457,1.183656258,1.163434235,M,N,N,0None,M,2.823279439,-0.726903899,1,2160,5.917808219
F,'073,'B42,29263,'692,1980,2645,N,1,0,0.309690917,0.317564936,-1.383862726,-1.566966659,-0.492911162,-0.181750589,-0.310491852,-0.07270889,M,Y,N,0None,M,3.153926383,-0.330472199,0,2646,7.249315068
F,'073,'I24,30718,'692,1984,2191,N,0,0,-0.909516343,-0.905940143,-0.091750445,0.002152549,-0.673829048,-0.390151316,-0.808541222,-0.795806263,M,N,N,0None,M,2.679287455,-0.899544197,1,2192,6.005479452
F,'004,'Z46,33648,'699,1992,7672,N,1,0,-0.020559925,-0.011058542,1.095801085,1.11745401,2.080143215,1.372197806,1.183656258,1.163434235,M,N,N,0None,M,3.094604885,-0.401596167,0,7673,21.02191781
F,'004,'C85,29620,'723,1981,1784,N,1,0,-0.416954743,-0.408221787,0.811913027,0.87183766,-0.573319112,-0.270742573,-1.306590592,-2.031949388,M,N,N,0None,M,2.709890797,-0.862852085,0,1785,4.890410959
F,'073,'G66,30370,'725,1983,3290,N,0,0,-0.221337411,-0.211851629,0.004940141,0.102490535,-0.4326052,-0.118377373,-0.808541222,-0.795806263,M,N,N,0None,M,2.868987767,-0.672101548,1,3291,9.016438356
Q,'DM,'K53,31453,'747,1986,2230,N,1,0,-0.062779484,-0.053217987,-0.153587448,-0.063050379,-1.095970782,-1.035963805,1.183656258,1.163434235,M,N,N,0None,M,2.581711633,-1.01653348,0,2231,6.112328767
Q,'DM,'L44,31828,'747,1987,2897,N,0,0,0.221029814,0.229541499,1.5250061,1.468014029,-0.774338985,-0.520140458,2.179754998,1.676479986,M,Y,N,0None,M,2.336740464,-1.31024355,1,2898,7.939726027
I,'DM,'J02,31088,'829,1985,3651,N,0,1,-0.932502556,-0.929282053,-0.042280843,0.053730829,1.456981608,1.119467529,0.685606888,0.838286063,M,Y,Y,0None,M,3.993455283,0.67608744,1,3652,10.00547945
I,'DM,'G26,30369,'898,1983,3297,N,0,0,-0.226497583,-0.217022286,0.004940141,0.102490535,0.612698141,0.688250242,-0.310491852,-0.07270889,M,N,N,0None,M,3.052084109,-0.452576779,1,3298,9.035616438
F,'073,'J87,31446,'929,1986,2235,N,0,0,-0.123294203,-0.113705344,-0.131101265,-0.039245235,-0.372299238,-0.057627261,-0.310491852,-0.07270889,M,Y,N,0None,M,2.876783582,-0.662754695,1,2236,6.126027397
I,'DM,'H59,30732,'941,1984,2201,N,1,0,-0.871049633,-0.866901267,-0.409367777,-0.341818655,0.813718014,0.802989733,-0.808541222,-0.795806263,M,N,N,0None,M,3.074013307,-0.426284598,0,2202,6.032876712
L,'058,'E97,29990,'965,1982,3640,Y,0,0,-0.76550071,-0.759930491,-0.449280752,-0.386703242,-0.613523086,-0.317347065,-0.808541222,-0.795806263,M,N,N,0None,M,3.784117422,0.425100199,1,3641,9.975342466
L,'058,'L65,31825,'965,1987,1855,N,0,0,0.242139602,0.250512784,1.504487458,1.451783765,0.331270318,0.510872186,0.685606888,0.838286063,M,Y,N,0None,M,2.742561308,-0.823681524,1,1856,5.084931507
F,'004,'H68,30719,'974,1984,2193,Y,0,0,-0.917491143,-0.914037178,-0.091750445,0.002152549,-0.673829048,-0.390151316,-0.310491852,-0.07270889,M,N,N,0None,M,3.627528897,0.237357181,1,2194,6.010958904
F,'004,'R76,32553,'976,1989,2159,N,0,1,-0.858383764,-0.854053319,0.255098925,0.35341835,0.230760381,0.441943177,-0.310491852,-0.07270889,M,N,Y,Hugo,M,4.785485979,1.625698742,1,2160,5.917808219
F,'AC,'610,27071,'9V,1974,5860,N,0,0,-1.164710173,-1.165663773,0.678682394,0.752429486,-1.015562833,-0.889049477,-0.310491852,-0.07270889,M,N,N,0None,M,2.36809496,-1.272650835,1,5861,16.05753425
L,'058,'H87,30734,'A58,1984,7308,N,0,0,-0.878555331,-0.874516339,-0.380697894,-0.309815753,-0.291891289,0.019649432,-0.808541222,-0.795806263,M,N,N,0None,M,2.819834492,-0.731034245,1,7309,20.02465753
L,'058,'J81,31452,'A67,1986,5953,N,1,0,-0.067939656,-0.058373122,-0.153587448,-0.063050379,-0.151177378,0.145805887,0.187557518,0.440336861,M,Y,N,0None,M,2.892285453,-0.644168608,0,5954,16.31232877
F,'073,'S47,32553,'A71,1989,4947,N,1,0,-0.858383764,-0.854053319,0.255098925,0.35341835,0.230760381,0.441943177,-0.310491852,-0.07270889,M,N,N,Hugo,M,3.785485979,0.426741042,0,4948,13.55616438
F,'073,'Z00,33655,'A71,1992,3146,N,1,0,-0.000388358,0.009072418,1.143022069,1.157203575,2.160551164,1.401853727,0.187557518,0.440336861,M,Y,N,0None,M,3.209204751,-0.264195774,0,3147,8.621917808
L,'058,'O64,32189,'A86,1988,1504,N,0,0,-0.236348807,-0.226894935,-0.07572904,0.018913126,0.753412052,0.769499653,0.685606888,0.838286063,M,N,N,0None,M,2.99488152,-0.521160263,1,1505,4.123287671
F,'AC,'292,25623,'AC,1970,4633,N,1,0,-2.112773987,-2.141909987,2.51692784,2.197571475,-0.975358858,-0.8207619,-0.310491852,-0.07270889,M,N,N,0None,M,1.861819429,-1.879653782,0,4634,12.69589041
F,'073,'J93,31468,'C38,1986,2218,N,0,0,-0.038855068,-0.0293235,-0.044248384,0.051689189,-0.171279365,0.128433872,-0.310491852,-0.07270889,M,Y,N,0None,M,2.925980351,-0.60376985,1,2219,6.079452055
I,'DM,'ZW,23412,'CP,1964,5319,N,1,1,-1.605670075,-1.617486065,-0.890291013,-0.910378833,-1.618622452,-2.728003015,-0.808541222,-0.795806263,M,N,Y,0None,M,3.447088098,0.021016296,0,5320,14.57534247
Q,'DM,'O57,32187,'D50,1988,2523,N,0,0,-0.218053664,-0.208561473,-0.073480422,0.021261157,-0.693931036,-0.415244546,0.685606888,0.838286063,M,N,N,0None,M,2.674216954,-0.905623513,1,2524,6.915068493
Q,'DM,'R94,32545,'D50,1989,1813,N,0,0,-0.887937453,-0.884036725,0.164592039,0.264029005,-0.633625074,-0.341216179,0.187557518,0.440336861,M,N,N,Hugo,M,3.550352294,0.144825699,1,1814,4.969863014
I,'DM,'J76,31460,'D86,1986,2206,Y,0,0,-0.067939656,-0.058373122,-0.047059157,0.048771165,0.049842495,0.309076019,-0.808541222,-0.795806263,M,N,N,0None,M,4.01958456,0.707415337,1,2207,6.046575342
F,'073,'R73,32560,'E65,1989,2152,N,0,0,-0.827891854,-0.823135898,0.068744685,0.167654093,0.291066343,0.483687739,-0.310491852,-0.07270889,M,Y,N,Hugo,M,3.836767085,0.488224918,1,2153,5.898630137
F,'073,'60D,34758,'E66,1995,5728,N,1,0,0.257150998,0.26542062,-0.684823517,-0.659803836,1.075043849,0.939884103,0.685606888,0.838286063,M,N,N,0None,M,3.277242985,-0.182620811,0,5729,15.69589041
F,'073,'FD,23427,'EK,1964,4224,N,1,0,-1.800349186,-1.818198499,-0.836605251,-0.843729379,-1.558316491,-2.400446539,-1.306590592,-2.031949388,M,N,N,0None,M,2.458728854,-1.163984631,0,4225,11.57534247
F,'073,'D7,23799,'EK,1965,4248,N,1,0,-1.965005505,-1.988555671,-0.262926512,-0.180386884,-1.477908541,-2.053447154,-0.808541222,-0.795806263,M,Y,N,0None,M,2.29487192,-1.360442163,0,4249,11.64109589
F,'073,'536,26707,'EK,1973,6925,N,0,0,-0.13924382,-0.129659301,-0.272764217,-0.191075538,-0.754236998,-0.493205424,-0.310491852,-0.07270889,M,N,N,0None,M,2.811279696,-0.741291084,1,6926,18.97534247
L,'058,'K36,31457,'F07,1986,2210,Y,0,0,-0.067939656,-0.058373122,-0.047059157,0.048771165,-0.151177378,0.145805887,0.187557518,0.440336861,M,N,N,0None,M,3.874539515,0.533512464,1,2211,6.057534247
F,'073,'S60,32565,'F74,1989,4765,N,0,0,-0.866358564,-0.862142396,0.117089978,0.216489395,0.351372305,0.524277925,-0.310491852,-0.07270889,M,N,N,Hugo,M,3.833744568,0.484601048,1,4766,13.05753425
F,'073,'S90,32567,'G42,1989,2164,N,0,0,-0.876678907,-0.872612468,0.044290961,0.142776217,0.371474293,0.537562343,0.685606888,0.838286063,M,N,N,Hugo,M,3.74810046,0.381917385,1,2165,5.931506849
L,'058,'L70,31819,'G61,1987,3620,Y,1,0,0.244954247,0.253308333,1.565762306,1.500102309,0.371474293,0.537562343,-0.808541222,-0.795806263,M,N,N,0None,M,3.891983561,0.554427137,0,3621,9.920547945
A,'041,'XT,23050,'HJ,1963,2131,Y,0,0,-1.121083274,-1.121171788,-0.921771669,-0.949863507,-0.774338985,-0.520140458,-1.306590592,-2.031949388,M,N,N,0None,M,3.798379854,0.442200252,1,2132,5.84109589
L,'058,'N92,32177,'I03,1988,1497,Y,0,0,-0.173488579,-0.163929685,-0.114798782,-0.022054601,0.713208077,0.746740775,-0.808541222,-0.795806263,M,N,N,0None,M,4.156242504,0.871262431,1,1498,4.104109589
L,'058,'O59,32196,'I19,1988,1464,Y,0,0,-0.279506587,-0.270168361,0.146322016,0.245796091,0.813718014,0.802989733,-0.808541222,-0.795806263,M,N,N,0None,M,4.111887906,0.818083145,1,1465,4.01369863
F,'073,'02F,35123,'I88,1996,5076,N,0,1,-0.740168972,-0.734289744,-0.054648243,0.040884286,1.436879621,1.110543986,1.183656258,1.163434235,M,Y,Y,0None,M,3.983423325,0.664059547,1,5077,13.90958904
A,'012,'ZP,23435,'IV,1964,2254,Y,1,0,-1.857111056,-1.876863522,-0.830140474,-0.835761024,-0.492911162,-0.181750589,-0.808541222,-0.795806263,M,N,N,0None,M,3.63387385,0.244964512,0,2255,6.178082192
A,'012,'N8,24162,'IV,1966,5501,N,1,0,-2.039124297,-2.065420536,0.155035411,0.254499787,-0.51301315,-0.203497922,-0.808541222,-0.795806263,M,N,N,0None,M,2.425117989,-1.204282636,0,5502,15.0739726
A,'012,'2E,24524,'IV,1967,3536,N,1,0,-1.950932313,-1.973973713,-1.979465493,-2.488976995,-0.070769429,0.213308271,-1.306590592,-2.031949388,M,N,N,0None,M,2.949238978,-0.57588374,0,3537,9.690410959
F,'073,'T29,32918,'J85,1990,4397,Y,0,0,-0.379895338,-0.370963609,-0.121544637,-0.029161055,0.69310609,0.735227633,-0.310491852,-0.07270889,M,N,N,0None,M,4.057346082,0.752689806,1,4398,12.04931507
F,'073,'295,25251,'K,1969,8429,N,0,1,-0.595215135,-0.587806839,0.462533962,0.552658046,-1.176378731,-1.199233937,-0.310491852,-0.07270889,M,N,Y,0None,M,3.49364773,0.076839326,1,8430,23.09589041
A,'078,'ZD,23432,'KH,1964,1598,Y,1,0,-1.825680925,-1.84437152,-0.835199865,-0.841996086,-0.533115137,-0.225572296,-1.306590592,-2.031949388,M,N,N,0None,M,3.682638454,0.303431209,0,1599,4.380821918
A,'KZ,'JN,22323,'KZ,1961,3002,Y,0,0,-0.961118042,-0.958354781,0.291357895,0.388801632,-0.81454296,-0.575540172,-1.306590592,-2.031949388,M,N,N,0None,M,3.62255718,0.231396303,1,3003,8.22739726
F,'AC,'548,26701,'M7,1973,8344,N,1,0,-0.136429174,-0.126843539,-0.294407168,-0.214668435,-0.754236998,-0.493205424,-0.310491852,-0.07270889,M,N,N,0None,M,2.815505741,-0.736224234,0,8345,22.8630137
F,'073,'50G,35468,'O43,1997,4745,N,0,0,1.17519202,1.169215067,-1.312188018,-1.466302161,2.080143215,1.372197806,0.187557518,0.440336861,M,Y,N,0None,M,3.859418568,0.515383088,1,4746,13.00273973
F,'073,'537,26722,'OT,1973,7025,N,1,0,-0.179117852,-0.169565301,-0.320547355,-0.243307644,-0.714033023,-0.440774201,-1.306590592,-2.031949388,M,Y,N,0None,M,2.919455824,-0.611592481,0,7026,19.24931507
F,'073,'23E,34739,'R74,1995,3275,N,0,0,0.253867268,0.262159904,-0.270796676,-0.188936043,1.155451798,0.979559983,0.187557518,0.440336861,M,N,N,0None,M,3.275566532,-0.184630807,1,3276,8.975342466
I,'DM,'586,27073,'TO,1974,3660,N,0,1,-1.162364629,-1.163270765,0.682898553,0.756250669,-1.33719463,-1.593023521,-0.310491852,-0.07270889,M,N,Y,0None,M,3.295837768,-0.160326451,1,3661,10.03013699
F,'073,'59G,35470,'V72,1997,2586,N,0,0,1.214596951,1.207664146,-1.302069236,-1.452246852,2.080143215,1.372197806,-0.310491852,-0.07270889,M,N,N,0None,M,3.916422294,0.583728144,1,2587,7.087671233
F,'073,'8T,24893,'YB,1968,4271,N,1,0,-1.986115276,-2.01043615,1.045488251,1.07476374,-1.357296617,-1.650596319,-0.808541222,-0.795806263,M,N,N,0None,M,2.099282614,-1.594945468,0,4272,11.70410959
F,'004,'MC,23085,'004,1963,2233,N,0,0,-1.053062875,-1.051877355,-0.933576915,-0.964748133,-1.558316491,-2.400446539,-1.306590592,-2.031949388,M,Y,N,0None,M,2.639670227,-0.947043578,1,2234,6.120547945
F,'004,'OV,23812,'004,1965,6948,N,0,0,-2.030680378,-2.05665812,-0.153868525,-0.063348636,-1.397500592,-1.772993698,-1.306590592,-2.031949388,M,Y,N,0None,M,2.330240335,-1.31803693,1,6949,19.03835616
A,'007,'T2,24184,'007,1966,2187,N,0,0,-2.103860966,-2.132647402,0.185672836,0.284987611,-0.452707188,-0.139199256,-0.808541222,-0.795806263,M,N,N,0None,M,2.419252419,-1.211315206,1,2188,5.994520548
A,'007,'202,24905,'007,1968,1466,N,0,1,-1.975325831,-1.999251654,1.252923288,1.248552685,0.230760381,0.441943177,-0.808541222,-0.795806263,M,N,Y,0None,M,3.422962283,-0.007909536,1,1467,4.019178082
A,'085,'JD,22344,'085,1961,2336,N,1,1,-0.851347168,-0.84691692,0.353475975,0.448863857,-0.81454296,-0.575540172,-1.306590592,-2.031949388,M,N,Y,0None,M,3.636415347,0.248011659,0,2337,6.402739726
L,'058,'843,28195,'258,1977,6192,N,0,0,-1.200362238,-1.202050665,-0.375638503,-0.304188632,-1.03566482,-0.924422711,-1.306590592,-2.031949388,M,N,N,0None,M,2.631361943,-0.95700486,1,6193,16.96712329
